Param,vals
pk_1,0.041582276357123554
pk_2,0.05899999999999999
pV_m0,1.6810681978592208
pV_mx,0.053499999406574
pxK_m0,105.28000000193892
pp_2U,0.04827967592744653
pIb,64.69148398885069
pEGPb,1.9358544991665299
loss,48.13481197505287
