Param,vals
pk_p2,0.0027999999975749433
pk_p3,0.010999999989049042
pk_p4,0.1037999999848951
pk_i,0.008549999991602825
pIb,53.074216240764585
pEGPb,1.8750000000154414
loss,49.5762543320733
