Param,vals
pk_1,0.05048093438107369
pk_2,0.0590004585479797
pV_m0,1.8370562767389051
pV_mx,0.05349981648953249
pxK_m0,105.2804022414004
pp_2U,0.07125517665494004
pIb,56.33966187943241
pEGPb,2.1254758435744163
loss,48.404879197966984
