Param,vals
pV_I,0.05776572417171192
pm_1,0.5985183826019593
pm_5,0.017030552654420404
pm_6,0.5021731208698882
pK,3.0144070280306785
pxα_Y,0.07726601177386519
pxβ_Y,0.004738447879091961
loss,6222.5629374074115
